,pid,act,start,end,duration
4056,797,home,0,375,375
4057,797,work,375,810,435
4058,797,education,810,1005,195
4059,797,home,1005,1440,435
4060,798,home,0,405,405
4061,798,shop,405,480,75
4062,798,work,480,975,495
4063,798,education,975,1080,105
4064,798,home,1080,1440,360
4065,799,home,0,375,375
4066,799,work,375,795,420
4067,799,education,795,930,135
4068,799,shop,930,960,30
4069,799,home,960,1440,480
4070,800,home,0,390,390
4071,800,leisure,390,405,15
4072,800,work,405,840,435
4073,800,home,840,1020,180
4074,800,leisure,1020,1080,60
4075,800,home,1080,1440,360
4076,801,home,0,375,375
4077,801,leisure,375,390,15
4078,801,work,390,1005,615
4079,801,shop,1005,1020,15
4080,801,home,1020,1440,420
4081,802,home,0,405,405
4082,802,shop,405,420,15
4083,802,work,420,990,570
4084,802,leisure,990,1020,30
4085,802,home,1020,1245,225
4086,802,leisure,1245,1305,60
4087,802,home,1305,1440,135
4088,803,home,0,375,375
4089,803,shop,375,435,60
4090,803,work,435,960,525
4091,803,leisure,960,1035,75
4092,803,home,1035,1440,405
4093,804,home,0,405,405
4094,804,shop,405,420,15
4095,804,work,420,900,480
4096,804,home,900,1110,210
4097,804,leisure,1110,1200,90
4098,804,home,1200,1440,240
4099,805,home,0,375,375
4100,805,shop,375,420,45
4101,805,work,420,975,555
4102,805,leisure,975,1050,75
4103,805,home,1050,1440,390
4104,806,home,0,375,375
4105,806,leisure,375,390,15
4106,806,work,390,825,435
4107,806,shop,825,960,135
4108,806,home,960,1440,480
4109,807,home,0,390,390
4110,807,work,390,900,510
4111,807,shop,900,960,60
4112,807,home,960,1440,480
4113,808,home,0,390,390
4114,808,shop,390,450,60
4115,808,work,450,930,480
4116,808,leisure,930,990,60
4117,808,home,990,1440,450
4118,809,home,0,375,375
4119,809,shop,375,390,15
4120,809,work,390,870,480
4121,809,shop,870,960,90
4122,809,home,960,1155,195
4123,809,education,1155,1170,15
4124,809,home,1170,1440,270
4125,810,home,0,390,390
4126,810,leisure,390,435,45
4127,810,work,435,975,540
4128,810,shop,975,990,15
4129,810,home,990,1440,450
4130,811,home,0,375,375
4131,811,shop,375,450,75
4132,811,work,450,930,480
4133,811,home,930,1440,510
4134,812,home,0,375,375
4135,812,work,375,795,420
4136,812,education,795,975,180
4137,812,home,975,1185,210
4138,812,leisure,1185,1230,45
4139,812,home,1230,1440,210
4140,813,home,0,375,375
4141,813,work,375,795,420
4142,813,education,795,975,180
4143,813,home,975,1440,465
4144,814,home,0,390,390
4145,814,work,390,810,420
4146,814,education,810,1020,210
4147,814,home,1020,1440,420
4148,815,home,0,375,375
4149,815,shop,375,405,30
4150,815,work,405,975,570
4151,815,leisure,975,1035,60
4152,815,home,1035,1440,405
4153,816,home,0,375,375
4154,816,leisure,375,405,30
4155,816,work,405,990,585
4156,816,education,990,1080,90
4157,816,home,1080,1440,360
4158,817,home,0,375,375
4159,817,leisure,375,390,15
4160,817,work,390,960,570
4161,817,leisure,960,1020,60
4162,817,home,1020,1440,420
4163,818,home,0,420,420
4164,818,leisure,420,465,45
4165,818,work,465,1005,540
4166,818,shop,1005,1020,15
4167,818,home,1020,1440,420
4168,819,home,0,390,390
4169,819,shop,390,435,45
4170,819,work,435,915,480
4171,819,shop,915,960,45
4172,819,home,960,1440,480
4173,820,home,0,375,375
4174,820,work,375,990,615
4175,820,shop,990,1005,15
4176,820,home,1005,1440,435
4177,821,home,0,375,375
4178,821,shop,375,390,15
4179,821,work,390,1005,615
4180,821,education,1005,1080,75
4181,821,home,1080,1440,360
4182,822,home,0,390,390
4183,822,work,390,915,525
4184,822,leisure,915,975,60
4185,822,shop,975,990,15
4186,822,home,990,1440,450
4187,823,home,0,405,405
4188,823,work,405,915,510
4189,823,shop,915,930,15
4190,823,home,930,1200,270
4191,823,leisure,1200,1260,60
4192,823,home,1260,1440,180
4193,824,home,0,375,375
4194,824,leisure,375,435,60
4195,824,work,435,990,555
4196,824,education,990,1080,90
4197,824,home,1080,1440,360
4198,825,home,0,390,390
4199,825,leisure,390,450,60
4200,825,work,450,945,495
4201,825,shop,945,960,15
4202,825,home,960,1440,480
4203,826,home,0,375,375
4204,826,work,375,810,435
4205,826,education,810,960,150
4206,826,leisure,960,1035,75
4207,826,home,1035,1080,45
4208,826,shop,1080,1095,15
4209,826,home,1095,1440,345
4210,827,home,0,405,405
4211,827,work,405,825,420
4212,827,home,825,1005,180
4213,827,leisure,1005,1050,45
4214,827,home,1050,1440,390
4215,828,home,0,375,375
4216,828,shop,375,405,30
4217,828,education,405,525,120
4218,828,work,525,975,450
4219,828,leisure,975,1065,90
4220,828,home,1065,1440,375
4221,829,home,0,375,375
4222,829,shop,375,405,30
4223,829,work,405,825,420
4224,829,education,825,945,120
4225,829,leisure,945,1020,75
4226,829,home,1020,1440,420
4227,830,home,0,375,375
4228,830,leisure,375,435,60
4229,830,work,435,990,555
4230,830,education,990,1080,90
4231,830,home,1080,1440,360
4232,831,home,0,390,390
4233,831,shop,390,435,45
4234,831,work,435,960,525
4235,831,leisure,960,1020,60
4236,831,home,1020,1440,420
4237,832,home,0,390,390
4238,832,shop,390,465,75
4239,832,work,465,1005,540
4240,832,education,1005,1080,75
4241,832,home,1080,1440,360
4242,833,home,0,405,405
4243,833,leisure,405,450,45
4244,833,work,450,930,480
4245,833,shop,930,960,30
4246,833,home,960,1440,480
4247,834,home,0,390,390
4248,834,work,390,810,420
4249,834,education,810,930,120
4250,834,shop,930,960,30
4251,834,home,960,1215,255
4252,834,leisure,1215,1275,60
4253,834,home,1275,1440,165
4254,835,home,0,375,375
4255,835,work,375,960,585
4256,835,leisure,960,1020,60
4257,835,home,1020,1440,420
4258,836,home,0,375,375
4259,836,shop,375,390,15
4260,836,work,390,990,600
4261,836,education,990,1080,90
4262,836,home,1080,1440,360
4263,837,home,0,375,375
4264,837,shop,375,435,60
4265,837,education,435,555,120
4266,837,work,555,1020,465
4267,837,leisure,1020,1110,90
4268,837,home,1110,1440,330
4269,838,home,0,375,375
4270,838,work,375,975,600
4271,838,shop,975,990,15
4272,838,home,990,1170,180
4273,838,shop,1170,1185,15
4274,838,home,1185,1440,255
4275,839,home,0,375,375
4276,839,shop,375,420,45
4277,839,work,420,915,495
4278,839,leisure,915,1035,120
4279,839,home,1035,1440,405
4280,840,home,0,390,390
4281,840,shop,390,405,15
4282,840,education,405,510,105
4283,840,work,510,930,420
4284,840,leisure,930,1005,75
4285,840,shop,1005,1020,15
4286,840,home,1020,1440,420
4287,841,home,0,390,390
4288,841,shop,390,435,45
4289,841,work,435,975,540
4290,841,education,975,1080,105
4291,841,home,1080,1440,360
4292,842,home,0,390,390
4293,842,leisure,390,420,30
4294,842,work,420,990,570
4295,842,shop,990,1005,15
4296,842,home,1005,1440,435
4297,843,home,0,420,420
4298,843,work,420,945,525
4299,843,shop,945,960,15
4300,843,home,960,1440,480
4301,844,home,0,405,405
4302,844,shop,405,435,30
4303,844,work,435,915,480
4304,844,leisure,915,1005,90
4305,844,home,1005,1440,435
4306,845,home,0,375,375
4307,845,shop,375,420,45
4308,845,work,420,990,570
4309,845,home,990,1440,450
4310,846,home,0,375,375
4311,846,work,375,930,555
4312,846,leisure,930,990,60
4313,846,home,990,1440,450
4314,847,home,0,405,405
4315,847,work,405,960,555
4316,847,home,960,1230,270
4317,847,leisure,1230,1320,90
4318,847,home,1320,1440,120
4319,848,home,0,405,405
4320,848,work,405,960,555
4321,848,home,960,1440,480
4322,849,home,0,390,390
4323,849,work,390,780,390
4324,849,education,780,900,120
4325,849,shop,900,960,60
4326,849,home,960,1140,180
4327,849,leisure,1140,1200,60
4328,849,home,1200,1440,240
4329,850,home,0,405,405
4330,850,work,405,960,555
4331,850,leisure,960,1020,60
4332,850,home,1020,1440,420
4333,851,home,0,390,390
4334,851,work,390,960,570
4335,851,leisure,960,1020,60
4336,851,home,1020,1440,420
4337,852,home,0,375,375
4338,852,work,375,795,420
4339,852,education,795,945,150
4340,852,leisure,945,1005,60
4341,852,home,1005,1440,435
4342,853,home,0,375,375
4343,853,shop,375,390,15
4344,853,work,390,975,585
4345,853,shop,975,990,15
4346,853,home,990,1440,450
4347,854,home,0,390,390
4348,854,work,390,810,420
4349,854,education,810,1020,210
4350,854,home,1020,1440,420
4351,855,home,0,390,390
4352,855,work,390,975,585
4353,855,leisure,975,1050,75
4354,855,shop,1050,1065,15
4355,855,home,1065,1440,375
4356,856,home,0,420,420
4357,856,work,420,1005,585
4358,856,education,1005,1080,75
4359,856,home,1080,1440,360
4360,857,home,0,375,375
4361,857,shop,375,405,30
4362,857,education,405,525,120
4363,857,work,525,945,420
4364,857,leisure,945,1020,75
4365,857,home,1020,1440,420
4366,858,home,0,375,375
4367,858,shop,375,405,30
4368,858,work,405,930,525
4369,858,leisure,930,990,60
4370,858,home,990,1440,450
4371,859,home,0,375,375
4372,859,shop,375,390,15
4373,859,work,390,960,570
4374,859,leisure,960,1020,60
4375,859,home,1020,1440,420
4376,860,home,0,390,390
4377,860,leisure,390,420,30
4378,860,work,420,975,555
4379,860,leisure,975,1035,60
4380,860,home,1035,1440,405
4381,861,home,0,375,375
4382,861,work,375,975,600
4383,861,education,975,1080,105
4384,861,home,1080,1440,360
4385,862,home,0,375,375
4386,862,shop,375,420,45
4387,862,work,420,930,510
4388,862,shop,930,960,30
4389,862,home,960,1155,195
4390,862,leisure,1155,1215,60
4391,862,home,1215,1440,225
4392,863,home,0,375,375
4393,863,work,375,885,510
4394,863,shop,885,945,60
4395,863,home,945,1275,330
4396,863,leisure,1275,1335,60
4397,863,home,1335,1440,105
4398,864,home,0,375,375
4399,864,work,375,780,405
4400,864,education,780,960,180
4401,864,shop,960,975,15
4402,864,home,975,1095,120
4403,864,leisure,1095,1125,30
4404,864,home,1125,1440,315
4405,865,home,0,375,375
4406,865,leisure,375,405,30
4407,865,work,405,930,525
4408,865,shop,930,960,30
4409,865,home,960,1140,180
4410,865,leisure,1140,1200,60
4411,865,home,1200,1440,240
4412,866,home,0,390,390
4413,866,leisure,390,420,30
4414,866,work,420,975,555
4415,866,education,975,1080,105
4416,866,home,1080,1440,360
4417,867,home,0,375,375
4418,867,leisure,375,390,15
4419,867,work,390,915,525
4420,867,shop,915,960,45
4421,867,home,960,1440,480
4422,868,home,0,375,375
4423,868,shop,375,450,75
4424,868,work,450,1020,570
4425,868,education,1020,1080,60
4426,868,home,1080,1440,360
4427,869,home,0,375,375
4428,869,work,375,795,420
4429,869,education,795,930,135
4430,869,shop,930,960,30
4431,869,home,960,1440,480
4432,870,home,0,375,375
4433,870,shop,375,435,60
4434,870,work,435,990,555
4435,870,education,990,1080,90
4436,870,home,1080,1440,360
4437,871,home,0,375,375
4438,871,shop,375,390,15
4439,871,education,390,480,90
4440,871,work,480,1020,540
4441,871,leisure,1020,1095,75
4442,871,home,1095,1440,345
4443,872,home,0,375,375
4444,872,shop,375,390,15
4445,872,work,390,930,540
4446,872,leisure,930,975,45
4447,872,home,975,1155,180
4448,872,shop,1155,1170,15
4449,872,home,1170,1440,270
4450,873,home,0,405,405
4451,873,shop,405,420,15
4452,873,work,420,975,555
4453,873,education,975,1080,105
4454,873,home,1080,1440,360
4455,874,home,0,390,390
4456,874,shop,390,420,30
4457,874,work,420,930,510
4458,874,leisure,930,990,60
4459,874,home,990,1440,450
4460,875,home,0,390,390
4461,875,shop,390,420,30
4462,875,work,420,945,525
4463,875,leisure,945,1005,60
4464,875,home,1005,1440,435
4465,876,home,0,375,375
4466,876,shop,375,405,30
4467,876,work,405,825,420
4468,876,education,825,990,165
4469,876,home,990,1440,450
4470,877,home,0,375,375
4471,877,work,375,945,570
4472,877,shop,945,960,15
4473,877,home,960,1440,480
4474,878,home,0,390,390
4475,878,shop,390,420,30
4476,878,work,420,990,570
4477,878,leisure,990,1095,105
4478,878,home,1095,1440,345
4479,879,home,0,390,390
4480,879,shop,390,450,60
4481,879,work,450,960,510
4482,879,leisure,960,1080,120
4483,879,home,1080,1440,360
4484,880,home,0,390,390
4485,880,work,390,810,420
4486,880,education,810,975,165
4487,880,shop,975,990,15
4488,880,home,990,1440,450
4489,881,home,0,390,390
4490,881,work,390,975,585
4491,881,education,975,1080,105
4492,881,home,1080,1440,360
4493,882,home,0,375,375
4494,882,leisure,375,435,60
4495,882,work,435,1005,570
4496,882,education,1005,1080,75
4497,882,home,1080,1440,360
4498,883,home,0,375,375
4499,883,shop,375,435,60
4500,883,work,435,810,375
4501,883,education,810,990,180
4502,883,home,990,1170,180
4503,883,leisure,1170,1245,75
4504,883,home,1245,1440,195
4505,884,home,0,375,375
4506,884,shop,375,390,15
4507,884,education,390,465,75
4508,884,work,465,930,465
4509,884,leisure,930,1005,75
4510,884,shop,1005,1020,15
4511,884,home,1020,1440,420
4512,885,home,0,375,375
4513,885,work,375,990,615
4514,885,leisure,990,1065,75
4515,885,home,1065,1440,375
4516,886,home,0,375,375
4517,886,shop,375,405,30
4518,886,education,405,510,105
4519,886,work,510,1020,510
4520,886,leisure,1020,1065,45
4521,886,home,1065,1440,375
4522,887,home,0,375,375
4523,887,shop,375,435,60
4524,887,work,435,930,495
4525,887,leisure,930,1020,90
4526,887,home,1020,1440,420
4527,888,home,0,375,375
4528,888,shop,375,390,15
4529,888,work,390,900,510
4530,888,shop,900,960,60
4531,888,home,960,1440,480
4532,889,home,0,375,375
4533,889,shop,375,435,60
4534,889,work,435,945,510
4535,889,leisure,945,1035,90
4536,889,home,1035,1440,405
4537,890,home,0,405,405
4538,890,work,405,990,585
4539,890,education,990,1080,90
4540,890,home,1080,1440,360
4541,891,home,0,390,390
4542,891,work,390,960,570
4543,891,leisure,960,1035,75
4544,891,home,1035,1440,405
4545,892,home,0,390,390
4546,892,work,390,795,405
4547,892,education,795,1005,210
4548,892,home,1005,1440,435
4549,893,home,0,375,375
4550,893,work,375,885,510
4551,893,shop,885,960,75
4552,893,home,960,1275,315
4553,893,leisure,1275,1335,60
4554,893,home,1335,1440,105
4555,894,home,0,375,375
4556,894,shop,375,435,60
4557,894,leisure,435,480,45
4558,894,work,480,990,510
4559,894,home,990,1440,450
4560,895,home,0,375,375
4561,895,shop,375,450,75
4562,895,work,450,990,540
4563,895,leisure,990,1080,90
4564,895,home,1080,1440,360
4565,896,home,0,375,375
4566,896,shop,375,390,15
4567,896,work,390,990,600
4568,896,leisure,990,1065,75
4569,896,home,1065,1440,375
4570,897,home,0,405,405
4571,897,leisure,405,420,15
4572,897,work,420,1020,600
4573,897,leisure,1020,1110,90
4574,897,home,1110,1440,330
4575,898,home,0,375,375
4576,898,shop,375,390,15
4577,898,leisure,390,420,30
4578,898,work,420,975,555
4579,898,education,975,1080,105
4580,898,home,1080,1440,360
4581,899,home,0,390,390
4582,899,shop,390,420,30
4583,899,leisure,420,480,60
4584,899,work,480,945,465
4585,899,shop,945,960,15
4586,899,home,960,1440,480
4587,900,home,0,405,405
4588,900,work,405,825,420
4589,900,education,825,975,150
4590,900,shop,975,990,15
4591,900,home,990,1440,450
4592,901,home,0,435,435
4593,901,work,435,990,555
4594,901,leisure,990,1065,75
4595,901,home,1065,1440,375
4596,902,home,0,375,375
4597,902,shop,375,405,30
4598,902,work,405,960,555
4599,902,leisure,960,1035,75
4600,902,home,1035,1440,405
4601,903,home,0,405,405
4602,903,shop,405,450,45
4603,903,work,450,945,495
4604,903,leisure,945,1020,75
4605,903,home,1020,1440,420
4606,904,home,0,375,375
4607,904,shop,375,390,15
4608,904,work,390,930,540
4609,904,shop,930,960,30
4610,904,home,960,1440,480
4611,905,home,0,390,390
4612,905,leisure,390,450,60
4613,905,work,450,975,525
4614,905,shop,975,990,15
4615,905,home,990,1440,450
4616,906,home,0,375,375
4617,906,work,375,945,570
4618,906,shop,945,960,15
4619,906,home,960,1440,480
4620,907,home,0,405,405
4621,907,work,405,825,420
4622,907,shop,825,945,120
4623,907,home,945,1170,225
4624,907,leisure,1170,1245,75
4625,907,home,1245,1440,195
4626,908,home,0,405,405
4627,908,shop,405,420,15
4628,908,work,420,975,555
4629,908,education,975,1080,105
4630,908,home,1080,1440,360
4631,909,home,0,375,375
4632,909,work,375,990,615
4633,909,education,990,1080,90
4634,909,shop,1080,1095,15
4635,909,home,1095,1440,345
4636,910,home,0,375,375
4637,910,shop,375,435,60
4638,910,education,435,450,15
4639,910,work,450,990,540
4640,910,education,990,1080,90
4641,910,home,1080,1440,360
4642,911,home,0,375,375
4643,911,shop,375,420,45
4644,911,work,420,975,555
4645,911,leisure,975,1065,90
4646,911,home,1065,1440,375
4647,912,home,0,390,390
4648,912,leisure,390,450,60
4649,912,work,450,990,540
4650,912,shop,990,1005,15
4651,912,home,1005,1440,435
4652,913,home,0,375,375
4653,913,shop,375,435,60
4654,913,work,435,1005,570
4655,913,education,1005,1080,75
4656,913,home,1080,1440,360
4657,914,home,0,390,390
4658,914,shop,390,405,15
4659,914,work,405,945,540
4660,914,shop,945,960,15
4661,914,home,960,1440,480
4662,915,home,0,375,375
4663,915,leisure,375,435,60
4664,915,work,435,975,540
4665,915,education,975,1080,105
4666,915,home,1080,1440,360
4667,916,home,0,405,405
4668,916,work,405,960,555
4669,916,shop,960,975,15
4670,916,home,975,1155,180
4671,916,shop,1155,1170,15
4672,916,home,1170,1440,270
4673,917,home,0,435,435
4674,917,shop,435,450,15
4675,917,work,450,990,540
4676,917,leisure,990,1065,75
4677,917,home,1065,1440,375
4678,918,home,0,375,375
4679,918,work,375,885,510
4680,918,shop,885,945,60
4681,918,home,945,1440,495
4682,919,home,0,405,405
4683,919,work,405,975,570
4684,919,leisure,975,1035,60
4685,919,home,1035,1440,405
4686,920,home,0,390,390
4687,920,shop,390,420,30
4688,920,work,420,930,510
4689,920,leisure,930,1005,75
4690,920,home,1005,1440,435
4691,921,home,0,390,390
4692,921,work,390,870,480
4693,921,shop,870,960,90
4694,921,home,960,1440,480
4695,922,home,0,390,390
4696,922,shop,390,435,45
4697,922,education,435,540,105
4698,922,work,540,975,435
4699,922,leisure,975,1020,45
4700,922,home,1020,1440,420
4701,923,home,0,375,375
4702,923,shop,375,420,45
4703,923,work,420,975,555
4704,923,leisure,975,1110,135
4705,923,home,1110,1440,330
4706,924,home,0,375,375
4707,924,shop,375,405,30
4708,924,work,405,975,570
4709,924,leisure,975,1020,45
4710,924,home,1020,1440,420
4711,925,home,0,375,375
4712,925,work,375,795,420
4713,925,education,795,1020,225
4714,925,home,1020,1215,195
4715,925,leisure,1215,1245,30
4716,925,home,1245,1440,195
4717,926,home,0,375,375
4718,926,shop,375,420,45
4719,926,work,420,960,540
4720,926,leisure,960,1020,60
4721,926,home,1020,1440,420
4722,927,home,0,420,420
4723,927,shop,420,465,45
4724,927,work,465,960,495
4725,927,leisure,960,1005,45
4726,927,home,1005,1200,195
4727,927,leisure,1200,1260,60
4728,927,home,1260,1440,180
4729,928,home,0,390,390
4730,928,shop,390,450,60
4731,928,work,450,975,525
4732,928,education,975,1080,105
4733,928,home,1080,1440,360
4734,929,home,0,405,405
4735,929,work,405,990,585
4736,929,leisure,990,1020,30
4737,929,home,1020,1440,420
4738,930,home,0,405,405
4739,930,shop,405,420,15
4740,930,work,420,975,555
4741,930,education,975,1080,105
4742,930,home,1080,1440,360
4743,931,home,0,390,390
4744,931,work,390,990,600
4745,931,education,990,1080,90
4746,931,home,1080,1440,360
4747,932,home,0,405,405
4748,932,shop,405,435,30
4749,932,work,435,885,450
4750,932,home,885,1080,195
4751,932,shop,1080,1095,15
4752,932,home,1095,1440,345
4753,933,home,0,390,390
4754,933,shop,390,435,45
4755,933,leisure,435,495,60
4756,933,work,495,1005,510
4757,933,education,1005,1080,75
4758,933,home,1080,1440,360
4759,934,home,0,420,420
4760,934,shop,420,465,45
4761,934,work,465,990,525
4762,934,education,990,1080,90
4763,934,home,1080,1440,360
4764,935,home,0,375,375
4765,935,shop,375,435,60
4766,935,work,435,990,555
4767,935,education,990,1080,90
4768,935,home,1080,1440,360
4769,936,home,0,375,375
4770,936,shop,375,435,60
4771,936,work,435,975,540
4772,936,leisure,975,1050,75
4773,936,home,1050,1440,390
4774,937,home,0,405,405
4775,937,leisure,405,435,30
4776,937,work,435,1020,585
4777,937,education,1020,1080,60
4778,937,home,1080,1440,360
4779,938,home,0,420,420
4780,938,work,420,990,570
4781,938,leisure,990,1080,90
4782,938,home,1080,1440,360
4783,939,home,0,375,375
4784,939,shop,375,390,15
4785,939,work,390,840,450
4786,939,home,840,1035,195
4787,939,shop,1035,1050,15
4788,939,home,1050,1440,390
4789,940,home,0,375,375
4790,940,shop,375,390,15
4791,940,work,390,810,420
4792,940,education,810,1005,195
4793,940,home,1005,1440,435
4794,941,home,0,420,420
4795,941,shop,420,450,30
4796,941,work,450,945,495
4797,941,leisure,945,1035,90
4798,941,home,1035,1440,405
4799,942,home,0,375,375
4800,942,work,375,930,555
4801,942,leisure,930,990,60
4802,942,home,990,1440,450
4803,943,home,0,390,390
4804,943,work,390,1005,615
4805,943,leisure,1005,1155,150
4806,943,home,1155,1440,285
4807,944,home,0,420,420
4808,944,shop,420,450,30
4809,944,work,450,960,510
4810,944,leisure,960,1035,75
4811,944,home,1035,1440,405
4812,945,home,0,375,375
4813,945,shop,375,405,30
4814,945,work,405,915,510
4815,945,shop,915,960,45
4816,945,home,960,1440,480
4817,946,home,0,375,375
4818,946,work,375,795,420
4819,946,education,795,915,120
4820,946,leisure,915,975,60
4821,946,home,975,1440,465
4822,947,home,0,390,390
4823,947,leisure,390,420,30
4824,947,work,420,930,510
4825,947,leisure,930,960,30
4826,947,shop,960,975,15
4827,947,home,975,1440,465
4828,948,home,0,390,390
4829,948,leisure,390,405,15
4830,948,work,405,930,525
4831,948,shop,930,960,30
4832,948,home,960,1140,180
4833,948,leisure,1140,1200,60
4834,948,home,1200,1440,240
4835,949,home,0,405,405
4836,949,work,405,930,525
4837,949,leisure,930,990,60
4838,949,home,990,1005,15
4839,949,shop,1005,1020,15
4840,949,home,1020,1440,420
4841,950,home,0,375,375
4842,950,shop,375,420,45
4843,950,work,420,990,570
4844,950,leisure,990,1050,60
4845,950,home,1050,1440,390
4846,951,home,0,375,375
4847,951,shop,375,435,60
4848,951,work,435,915,480
4849,951,leisure,915,975,60
4850,951,home,975,1440,465
4851,952,home,0,390,390
4852,952,work,390,900,510
4853,952,home,900,1140,240
4854,952,leisure,1140,1200,60
4855,952,home,1200,1440,240
4856,953,home,0,375,375
4857,953,shop,375,435,60
4858,953,work,435,975,540
4859,953,education,975,1080,105
4860,953,home,1080,1440,360
4861,954,home,0,420,420
4862,954,shop,420,450,30
4863,954,work,450,930,480
4864,954,leisure,930,990,60
4865,954,home,990,1440,450
4866,955,home,0,375,375
4867,955,shop,375,420,45
4868,955,home,420,555,135
4869,955,work,555,975,420
4870,955,shop,975,990,15
4871,955,home,990,1440,450
4872,956,home,0,390,390
4873,956,work,390,915,525
4874,956,leisure,915,990,75
4875,956,home,990,1440,450
4876,957,home,0,435,435
4877,957,shop,435,450,15
4878,957,work,450,960,510
4879,957,leisure,960,1035,75
4880,957,home,1035,1440,405
4881,958,home,0,390,390
4882,958,work,390,945,555
4883,958,shop,945,960,15
4884,958,home,960,1440,480
4885,959,home,0,375,375
4886,959,shop,375,405,30
4887,959,work,405,960,555
4888,959,home,960,1200,240
4889,959,leisure,1200,1260,60
4890,959,home,1260,1440,180
4891,960,home,0,405,405
4892,960,shop,405,465,60
4893,960,leisure,465,495,30
4894,960,work,495,960,465
4895,960,leisure,960,1020,60
4896,960,home,1020,1440,420
4897,961,home,0,405,405
4898,961,shop,405,435,30
4899,961,education,435,540,105
4900,961,work,540,990,450
4901,961,leisure,990,1050,60
4902,961,home,1050,1440,390
4903,962,home,0,375,375
4904,962,shop,375,405,30
4905,962,work,405,915,510
4906,962,leisure,915,990,75
4907,962,home,990,1440,450
4908,963,home,0,390,390
4909,963,leisure,390,405,15
4910,963,work,405,945,540
4911,963,leisure,945,1005,60
4912,963,home,1005,1440,435
4913,964,home,0,405,405
4914,964,work,405,825,420
4915,964,shop,825,900,75
4916,964,home,900,1065,165
4917,964,leisure,1065,1080,15
4918,964,home,1080,1440,360
4919,965,home,0,375,375
4920,965,work,375,795,420
4921,965,shop,795,945,150
4922,965,home,945,1440,495
4923,966,home,0,375,375
4924,966,shop,375,390,15
4925,966,work,390,825,435
4926,966,education,825,1020,195
4927,966,home,1020,1440,420
4928,967,home,0,375,375
4929,967,shop,375,420,45
4930,967,work,420,930,510
4931,967,leisure,930,1005,75
4932,967,home,1005,1440,435
4933,968,home,0,390,390
4934,968,shop,390,435,45
4935,968,work,435,1020,585
4936,968,education,1020,1080,60
4937,968,home,1080,1440,360
4938,969,home,0,375,375
4939,969,shop,375,405,30
4940,969,work,405,960,555
4941,969,leisure,960,990,30
4942,969,home,990,1440,450
4943,970,home,0,435,435
4944,970,shop,435,465,30
4945,970,work,465,1005,540
4946,970,education,1005,1080,75
4947,970,shop,1080,1095,15
4948,970,home,1095,1440,345
4949,971,home,0,375,375
4950,971,shop,375,420,45
4951,971,education,420,540,120
4952,971,work,540,960,420
4953,971,leisure,960,1020,60
4954,971,home,1020,1440,420
4955,972,home,0,375,375
4956,972,shop,375,420,45
4957,972,work,420,975,555
4958,972,shop,975,990,15
4959,972,home,990,1245,255
4960,972,leisure,1245,1260,15
4961,972,home,1260,1440,180
4962,973,home,0,375,375
4963,973,leisure,375,390,15
4964,973,work,390,810,420
4965,973,education,810,1080,270
4966,973,home,1080,1440,360
4967,974,home,0,390,390
4968,974,leisure,390,450,60
4969,974,work,450,885,435
4970,974,shop,885,960,75
4971,974,home,960,1440,480
4972,975,home,0,375,375
4973,975,work,375,810,435
4974,975,education,810,945,135
4975,975,shop,945,960,15
4976,975,home,960,1440,480
4977,976,home,0,390,390
4978,976,work,390,915,525
4979,976,shop,915,960,45
4980,976,home,960,1140,180
4981,976,leisure,1140,1200,60
4982,976,home,1200,1440,240
4983,977,home,0,375,375
4984,977,leisure,375,420,45
4985,977,work,420,990,570
4986,977,leisure,990,1110,120
4987,977,shop,1110,1125,15
4988,977,home,1125,1440,315
4989,978,home,0,405,405
4990,978,work,405,945,540
4991,978,leisure,945,1020,75
4992,978,home,1020,1440,420
4993,979,home,0,375,375
4994,979,shop,375,420,45
4995,979,work,420,945,525
4996,979,leisure,945,1065,120
4997,979,home,1065,1440,375
4998,980,home,0,405,405
4999,980,leisure,405,465,60
5000,980,work,465,915,450
5001,980,shop,915,960,45
5002,980,home,960,1440,480
5003,981,home,0,390,390
5004,981,work,390,825,435
5005,981,education,825,990,165
5006,981,home,990,1140,150
5007,981,shop,1140,1155,15
5008,981,home,1155,1440,285
5009,982,home,0,375,375
5010,982,work,375,810,435
5011,982,education,810,1005,195
5012,982,home,1005,1200,195
5013,982,leisure,1200,1275,75
5014,982,home,1275,1440,165
5015,983,home,0,375,375
5016,983,work,375,1005,630
5017,983,education,1005,1080,75
5018,983,home,1080,1440,360
5019,984,home,0,375,375
5020,984,shop,375,390,15
5021,984,leisure,390,450,60
5022,984,work,450,1005,555
5023,984,education,1005,1080,75
5024,984,home,1080,1440,360
5025,985,home,0,375,375
5026,985,shop,375,405,30
5027,985,work,405,825,420
5028,985,education,825,1035,210
5029,985,home,1035,1440,405
5030,986,home,0,375,375
5031,986,shop,375,390,15
5032,986,work,390,1020,630
5033,986,leisure,1020,1095,75
5034,986,home,1095,1440,345
5035,987,home,0,375,375
5036,987,work,375,795,420
5037,987,shop,795,960,165
5038,987,home,960,1440,480
5039,988,home,0,375,375
5040,988,work,375,795,420
5041,988,shop,795,870,75
5042,988,education,870,1035,165
5043,988,home,1035,1440,405
5044,989,home,0,390,390
5045,989,shop,390,450,60
5046,989,education,450,555,105
5047,989,work,555,1020,465
5048,989,education,1020,1080,60
5049,989,home,1080,1440,360
